user_id,cohort_recharge_date,propensity_score,score_decile
100520,2026-01-27,0.9868538002782782,1
100891,2026-01-27,0.9868028587212733,1
100487,2026-01-27,0.9867081297131984,1
100224,2026-01-27,0.9863293711216301,1
100119,2026-01-27,0.9862882665474827,1
100704,2026-01-27,0.986203370248274,1
101108,2026-01-27,0.9860731770068797,1
100110,2026-01-27,0.9860218471813483,1
100621,2026-01-27,0.9858620569475814,1
100822,2026-01-27,0.9856483375360261,1
101405,2026-01-27,0.9854084461730896,1
101422,2026-01-27,0.9853422831707987,1
100002,2026-01-27,0.9852090418381908,1
100755,2026-01-27,0.9850814539516641,1
101135,2026-01-27,0.9846200703469052,1
100600,2026-01-27,0.9845553752776147,1
100973,2026-01-27,0.984359358276128,1
100966,2026-01-27,0.9842911960328677,1
101051,2026-01-27,0.9842087899963302,1
101244,2026-01-27,0.9838108677934156,1
100772,2026-01-27,0.983417886079592,1
101152,2026-01-27,0.9832967616837632,1
100538,2026-01-27,0.982239290907278,1
101095,2026-01-27,0.9816389786774317,1
100179,2026-01-27,0.9814334266835604,1
100826,2026-01-27,0.9814051689790751,1
100397,2026-01-27,0.9803971432808889,1
100635,2026-01-27,0.9798069505842911,1
100632,2026-01-27,0.9796978678084804,1
100284,2026-01-27,0.9796971788456557,1
100740,2026-01-27,0.9796495517394213,1
101103,2026-01-27,0.9795732257466448,1
100528,2026-01-27,0.9793624041588609,1
100160,2026-01-27,0.9791682531247753,1
101210,2026-01-27,0.9791656026587723,1
100449,2026-01-27,0.9790936838115479,1
101485,2026-01-27,0.9787823868678871,1
100510,2026-01-27,0.9781997534217661,1
100154,2026-01-27,0.9779403420608442,1
100485,2026-01-27,0.9779012747522908,1
101464,2026-01-27,0.9778722325205447,1
100334,2026-01-27,0.9769971944306447,1
100297,2026-01-27,0.9768684307658094,1
100618,2026-01-27,0.9768401428156558,1
100324,2026-01-27,0.9767404349307333,1
101037,2026-01-27,0.9765097618421941,1
100803,2026-01-27,0.9765008814493984,1
100897,2026-01-27,0.9763157026292146,1
100782,2026-01-27,0.975560073964733,1
100124,2026-01-27,0.9752922378035707,1
101042,2026-01-27,0.9751449963223977,1
101143,2026-01-27,0.9750394376654767,1
100662,2026-01-27,0.9744152286464347,1
100041,2026-01-27,0.9740058026523921,1
100019,2026-01-27,0.972637299711797,1
100453,2026-01-27,0.9725385549594092,1
100590,2026-01-27,0.9721434028672561,1
100724,2026-01-27,0.9720074757568726,1
100754,2026-01-27,0.9714754576360068,1
100433,2026-01-27,0.9712040100149579,1
101046,2026-01-27,0.9707664273649513,1
100551,2026-01-27,0.9704060875483692,1
100351,2026-01-27,0.9703408321831,1
100301,2026-01-27,0.9700242257448862,1
101414,2026-01-27,0.9696807285674688,1
101466,2026-01-27,0.9692372514610451,1
100675,2026-01-27,0.9691714387696749,1
100277,2026-01-27,0.969008447290397,1
100412,2026-01-27,0.9682004506336895,1
100934,2026-01-27,0.9675826211097333,1
100867,2026-01-27,0.9675334110271517,1
100484,2026-01-27,0.9674209664520288,1
101034,2026-01-27,0.9669087377746922,1
101198,2026-01-27,0.9661508399399722,1
100853,2026-01-27,0.9657918857128215,1
100127,2026-01-27,0.9653511324225849,2
100650,2026-01-27,0.9644017288427948,2
100585,2026-01-27,0.9642910757744403,2
101120,2026-01-27,0.9642724902425428,2
101105,2026-01-27,0.9640459173360972,2
100629,2026-01-27,0.9636234912151467,2
100844,2026-01-27,0.9633246852769656,2
100165,2026-01-27,0.962941131985893,2
100327,2026-01-27,0.9625742260822162,2
100959,2026-01-27,0.9623430880553387,2
100907,2026-01-27,0.9622991167301191,2
100094,2026-01-27,0.9622752644034499,2
101361,2026-01-27,0.9621592906737035,2
101327,2026-01-27,0.9621534493816836,2
100936,2026-01-27,0.961712112095504,2
101296,2026-01-27,0.9607889354761581,2
101305,2026-01-27,0.9604204788284721,2
100298,2026-01-27,0.9602492127215654,2
101469,2026-01-27,0.9600912540880484,2
100770,2026-01-27,0.9597499338049608,2
100553,2026-01-27,0.9590779369299203,2
100561,2026-01-27,0.9590734522519581,2
100833,2026-01-27,0.9587777034603859,2
101278,2026-01-27,0.9583413015861263,2
101008,2026-01-27,0.9583056028498899,2
100539,2026-01-27,0.9581393439626537,2
100820,2026-01-27,0.9581011097437561,2
101066,2026-01-27,0.9580774307821008,2
100350,2026-01-27,0.9578209866391252,2
100796,2026-01-27,0.9561136492373882,2
100575,2026-01-27,0.9559292234720288,2
100006,2026-01-27,0.9553740369788987,2
100821,2026-01-27,0.9550775005109398,2
100857,2026-01-27,0.9543569516430628,2
101490,2026-01-27,0.9529019930769476,2
100517,2026-01-27,0.952894433975932,2
100296,2026-01-27,0.9526582418832085,2
101239,2026-01-27,0.9526300053904279,2
100461,2026-01-27,0.9519256341011699,2
100920,2026-01-27,0.9512061006890035,2
100481,2026-01-27,0.949812676090064,2
100558,2026-01-27,0.9488468499425411,2
100264,2026-01-27,0.948745345122738,2
100862,2026-01-27,0.9479594564676039,2
100406,2026-01-27,0.9477834204045662,2
100628,2026-01-27,0.9473317692998938,2
100946,2026-01-27,0.946275935027182,2
100525,2026-01-27,0.9459281705967247,2
101403,2026-01-27,0.9453053910496843,2
100948,2026-01-27,0.9451291510513158,2
100890,2026-01-27,0.9450430206748003,2
100840,2026-01-27,0.9448141057375367,2
100236,2026-01-27,0.9427900732104896,2
100827,2026-01-27,0.9422213966491448,2
100954,2026-01-27,0.9410360653451569,2
101219,2026-01-27,0.9410176195669322,2
100023,2026-01-27,0.9404415860178501,2
100305,2026-01-27,0.939998740424736,2
101189,2026-01-27,0.9397798642594176,2
100469,2026-01-27,0.9395106975780763,2
100664,2026-01-27,0.9383903438724872,2
100139,2026-01-27,0.9382032456869717,2
100744,2026-01-27,0.9377572669106726,2
100922,2026-01-27,0.9359545864877675,2
100544,2026-01-27,0.9356804814842484,2
100787,2026-01-27,0.9356055810986355,2
100698,2026-01-27,0.9349516360929695,2
100458,2026-01-27,0.9344509745789311,2
101093,2026-01-27,0.9334405277630919,2
101215,2026-01-27,0.9333785953533025,2
100607,2026-01-27,0.9323729915758742,2
100104,2026-01-27,0.9321298705110698,2
100815,2026-01-27,0.9320980465354418,2
100456,2026-01-27,0.9313243147527229,2
100100,2026-01-27,0.9306113588804092,2
100238,2026-01-27,0.9305916278143643,2
101463,2026-01-27,0.93016795272747,2
100304,2026-01-27,0.9291737294591422,2
100533,2026-01-27,0.9283512679893205,2
100061,2026-01-27,0.9282283847081552,2
100342,2026-01-27,0.9270792061376198,2
100514,2026-01-27,0.9270419852186843,2
100652,2026-01-27,0.9269911496687643,2
101436,2026-01-27,0.9267754408929448,2
100251,2026-01-27,0.9266215558911569,2
100642,2026-01-27,0.926460534547312,2
100924,2026-01-27,0.9259985840000547,2
100893,2026-01-27,0.9258674655138128,2
100606,2026-01-27,0.9246411517176127,2
100374,2026-01-27,0.9229290190995354,2
100847,2026-01-27,0.9224648485999247,2
101124,2026-01-27,0.9213852073682672,2
101167,2026-01-27,0.9210584708012415,2
100205,2026-01-27,0.9206034345199219,2
100308,2026-01-27,0.9193073747556939,2
100014,2026-01-27,0.9187217422933666,2
100046,2026-01-27,0.9168562484673708,2
101404,2026-01-27,0.916560865077107,2
100623,2026-01-27,0.9161517548181413,2
100021,2026-01-27,0.9161289253112488,2
101444,2026-01-27,0.9158202077661965,2
100118,2026-01-27,0.9156223029085038,2
100313,2026-01-27,0.9151755258236154,2
100345,2026-01-27,0.9150111014370628,2
100837,2026-01-27,0.9150034699274491,2
100248,2026-01-27,0.9147734887964324,2
100440,2026-01-27,0.9145763678930389,2
100423,2026-01-27,0.9141194615446206,2
100302,2026-01-27,0.9140731111642935,2
100762,2026-01-27,0.9135722131724074,2
100288,2026-01-27,0.9132807407280238,2
100133,2026-01-27,0.9131436609486581,2
101308,2026-01-27,0.9130043750171697,2
100685,2026-01-27,0.9124505499666308,2
100818,2026-01-27,0.9103555691055328,2
100829,2026-01-27,0.9094873543856927,2
101094,2026-01-27,0.9093655969210982,2
100644,2026-01-27,0.9093481448649906,2
100227,2026-01-27,0.909062258031341,2
101139,2026-01-27,0.9086994276729939,2
100688,2026-01-27,0.9085767155957415,2
100108,2026-01-27,0.9079993998186311,2
100373,2026-01-27,0.9068641990479855,2
100684,2026-01-27,0.9063605185059355,2
100204,2026-01-27,0.9061385921930692,2
101265,2026-01-27,0.9050597548286065,2
100749,2026-01-27,0.9043416613763647,2
101337,2026-01-27,0.9043044646244123,2
100889,2026-01-27,0.903562856513485,2
100586,2026-01-27,0.9033657605459261,2
100338,2026-01-27,0.903078955530645,2
100767,2026-01-27,0.9012146741135258,2
101191,2026-01-27,0.9003637198195443,2
100555,2026-01-27,0.900140277017368,2
100836,2026-01-27,0.8996839798437491,2
100952,2026-01-27,0.8995165804439581,2
100029,2026-01-27,0.8985246300666694,2
101395,2026-01-27,0.8983644017610168,2
100835,2026-01-27,0.8980016945264516,2
100149,2026-01-27,0.89769123369454,2
100548,2026-01-27,0.8973298655756367,2
100093,2026-01-27,0.8962399770306304,2
100834,2026-01-27,0.8948336334873851,2
100378,2026-01-27,0.8947219358149607,2
101153,2026-01-27,0.8931444918380158,2
100537,2026-01-27,0.8911866883381068,2
101169,2026-01-27,0.8907474051436216,2
100363,2026-01-27,0.889837333270322,2
100085,2026-01-27,0.8892090591250643,2
100630,2026-01-27,0.8890888870562426,2
100416,2026-01-27,0.8884471629761802,3
100080,2026-01-27,0.8881962673196281,3
101313,2026-01-27,0.8878650961001487,3
100074,2026-01-27,0.8869591467548619,3
100403,2026-01-27,0.8860814732389726,3
100873,2026-01-27,0.8840614510163286,3
101445,2026-01-27,0.8838561518413424,3
101229,2026-01-27,0.8831446905942487,3
100115,2026-01-27,0.8829248046902195,3
100299,2026-01-27,0.8814859735960485,3
100377,2026-01-27,0.8814659767057319,3
101364,2026-01-27,0.8801644628593158,3
101316,2026-01-27,0.8790709076423076,3
100147,2026-01-27,0.8789927999911954,3
100941,2026-01-27,0.8789497142914793,3
101056,2026-01-27,0.8777172763737459,3
100983,2026-01-27,0.8774916523665787,3
101016,2026-01-27,0.8766069200163883,3
100164,2026-01-27,0.8749818779423437,3
100166,2026-01-27,0.8745659960835767,3
100035,2026-01-27,0.8720828075065139,3
100573,2026-01-27,0.8718820471630515,3
100980,2026-01-27,0.8706867873991225,3
100874,2026-01-27,0.8705833487280027,3
101448,2026-01-27,0.8699371362061415,3
100157,2026-01-27,0.8698995421498207,3
100249,2026-01-27,0.8676885082443122,3
100176,2026-01-27,0.8668411371078282,3
100545,2026-01-27,0.866109048968705,3
101178,2026-01-27,0.8654798598716781,3
100673,2026-01-27,0.8651668532773117,3
100457,2026-01-27,0.8643346776676332,3
101472,2026-01-27,0.8641279270490302,3
100266,2026-01-27,0.8640765267179235,3
100369,2026-01-27,0.8621401129183314,3
100814,2026-01-27,0.860118154120607,3
100476,2026-01-27,0.8597524536324305,3
100317,2026-01-27,0.859335098985096,3
100801,2026-01-27,0.85777759700701,3
100661,2026-01-27,0.8576921327701339,3
100112,2026-01-27,0.8570583807949671,3
100009,2026-01-27,0.8568517367249476,3
101452,2026-01-27,0.8532805951852229,3
101357,2026-01-27,0.8491592762698327,3
101328,2026-01-27,0.8483092893364504,3
100741,2026-01-27,0.8480820168048683,3
101342,2026-01-27,0.847636382322021,3
100690,2026-01-27,0.8468928808423143,3
101299,2026-01-27,0.8457126151905681,3
100725,2026-01-27,0.8449629046570551,3
100034,2026-01-27,0.844251210583016,3
100379,2026-01-27,0.8439593627725812,3
101318,2026-01-27,0.843099177590883,3
101380,2026-01-27,0.8430105898647642,3
100184,2026-01-27,0.8425131594710148,3
100144,2026-01-27,0.8418098543590719,3
100405,2026-01-27,0.8415265541277671,3
100225,2026-01-27,0.8414149756440157,3
101423,2026-01-27,0.8411618053171239,3
100722,2026-01-27,0.8407518578406389,3
100667,2026-01-27,0.8393107300426196,3
100066,2026-01-27,0.8384672289151037,3
100995,2026-01-27,0.8382877388323343,3
100929,2026-01-27,0.8375316355725769,3
100359,2026-01-27,0.8349439660611611,3
100400,2026-01-27,0.8337434645152452,3
100546,2026-01-27,0.8332481065679332,3
101387,2026-01-27,0.8325032962289756,3
100240,2026-01-27,0.8322147001783962,3
100720,2026-01-27,0.8303358921990496,3
101133,2026-01-27,0.8293711453026847,3
100999,2026-01-27,0.8293576855909153,3
101426,2026-01-27,0.8285103902511084,3
101355,2026-01-27,0.8281626769795344,3
101298,2026-01-27,0.8276414308777235,3
100163,2026-01-27,0.8255221403370793,3
101459,2026-01-27,0.8247988017528974,3
100121,2026-01-27,0.8245832562147062,3
100417,2026-01-27,0.8243404092412137,3
100926,2026-01-27,0.8231295860214513,3
101303,2026-01-27,0.8227855841608094,3
100072,2026-01-27,0.8225163404000305,3
100068,2026-01-27,0.8215622485391677,3
100978,2026-01-27,0.821111329698681,3
101181,2026-01-27,0.8203404376874082,3
100218,2026-01-27,0.8199538273922842,3
100956,2026-01-27,0.819228550022484,3
101175,2026-01-27,0.8190739665482016,3
101084,2026-01-27,0.8185810248573395,3
100439,2026-01-27,0.8158860324359611,3
101164,2026-01-27,0.8150501714893438,3
101243,2026-01-27,0.8140312570202322,3
100967,2026-01-27,0.8133812372490777,3
100986,2026-01-27,0.8119423489441665,3
100354,2026-01-27,0.8098837014392988,3
100962,2026-01-27,0.8095703980715601,3
100584,2026-01-27,0.808865826513528,3
100212,2026-01-27,0.8079791655600191,3
100436,2026-01-27,0.8072850471592594,3
100609,2026-01-27,0.8060101098229459,3
101475,2026-01-27,0.8054464735540652,3
101123,2026-01-27,0.8037937749217936,3
100043,2026-01-27,0.8017272903495088,3
101336,2026-01-27,0.8012127184729922,3
100760,2026-01-27,0.8011778512425926,3
100190,2026-01-27,0.8009898968309871,3
101188,2026-01-27,0.8009605720260576,3
100016,2026-01-27,0.8004849876602854,3
101264,2026-01-27,0.800419682822625,3
101172,2026-01-27,0.8000781002125811,3
101410,2026-01-27,0.7978751492186412,3
100900,2026-01-27,0.7975212767521039,3
100597,2026-01-27,0.7973232307256829,3
101231,2026-01-27,0.796570959461694,3
100197,2026-01-27,0.7964388735405,3
100611,2026-01-27,0.7946041497787921,3
101116,2026-01-27,0.7942561110843205,3
100024,2026-01-27,0.793589714655324,3
100398,2026-01-27,0.793335175737733,3
101345,2026-01-27,0.7932453584237645,3
101277,2026-01-27,0.7931362355086056,3
100871,2026-01-27,0.7903927095182246,3
101114,2026-01-27,0.7898300114952999,3
100431,2026-01-27,0.789340515179657,3
101228,2026-01-27,0.7891310882250834,3
100633,2026-01-27,0.7883491840802299,3
100167,2026-01-27,0.7881916718509847,3
100832,2026-01-27,0.7880246920228685,3
100289,2026-01-27,0.7850239427335095,3
100955,2026-01-27,0.7849738170389025,3
101393,2026-01-27,0.784748357152407,3
100919,2026-01-27,0.7840150898432686,3
100267,2026-01-27,0.7830108508838909,3
100692,2026-01-27,0.7826578098091642,3
100425,2026-01-27,0.7821957277913073,3
101214,2026-01-27,0.7821889480735312,3
100804,2026-01-27,0.7802336914121707,3
101235,2026-01-27,0.7795663306546908,3
100669,2026-01-27,0.7787277099224393,3
101456,2026-01-27,0.7786115038093137,3
100293,2026-01-27,0.7756172425975335,3
100091,2026-01-27,0.7752051754295821,3
100490,2026-01-27,0.7746550005924739,3
101068,2026-01-27,0.7735294466472181,3
101142,2026-01-27,0.7723741057813179,3
101354,2026-01-27,0.7718893173817107,3
101489,2026-01-27,0.7701553462911164,3
100349,2026-01-27,0.769402358235014,3
100758,2026-01-27,0.7691177112742861,3
100282,2026-01-27,0.7690918955269737,3
100859,2026-01-27,0.7684938704543477,4
100198,2026-01-27,0.7673549956166869,4
100226,2026-01-27,0.7654105047087899,4
100745,2026-01-27,0.7633982107868749,4
101209,2026-01-27,0.7629949038140635,4
100196,2026-01-27,0.7620379244750815,4
100949,2026-01-27,0.7616193644491653,4
101429,2026-01-27,0.7606538058998336,4
100963,2026-01-27,0.7597599652618899,4
100679,2026-01-27,0.7593176561528396,4
100031,2026-01-27,0.7579903476553523,4
101194,2026-01-27,0.7563881708883775,4
100779,2026-01-27,0.7560099941329034,4
101494,2026-01-27,0.7559348818163235,4
100861,2026-01-27,0.7553777984471152,4
101431,2026-01-27,0.7552745467352553,4
101101,2026-01-27,0.7542648744842123,4
100975,2026-01-27,0.7542299929989001,4
100563,2026-01-27,0.7537871166834109,4
100943,2026-01-27,0.7502460778829255,4
100114,2026-01-27,0.7501313987179145,4
100161,2026-01-27,0.7487804232558583,4
100120,2026-01-27,0.7482044702881551,4
100870,2026-01-27,0.7480937405872266,4
100286,2026-01-27,0.7456372512276542,4
101483,2026-01-27,0.7447742346022748,4
100032,2026-01-27,0.7424822697005274,4
100570,2026-01-27,0.7422651168557449,4
100159,2026-01-27,0.7411173344628635,4
100848,2026-01-27,0.73981990488197,4
100292,2026-01-27,0.7351416455749921,4
101256,2026-01-27,0.7342410877776259,4
100895,2026-01-27,0.7328804133844787,4
100134,2026-01-27,0.7325724510206405,4
100320,2026-01-27,0.731891397839795,4
100082,2026-01-27,0.7312219146017448,4
100010,2026-01-27,0.7291685793298561,4
100506,2026-01-27,0.728867398804181,4
101437,2026-01-27,0.7287801546987265,4
101333,2026-01-27,0.7277575238834335,4
101319,2026-01-27,0.727025861885312,4
100280,2026-01-27,0.7262264485968307,4
101163,2026-01-27,0.7253801808982705,4
100362,2026-01-27,0.7251589802905173,4
101460,2026-01-27,0.7239963864621854,4
100148,2026-01-27,0.7238963036445071,4
100450,2026-01-27,0.7224222364333304,4
100385,2026-01-27,0.7224196841235302,4
100235,2026-01-27,0.7196955454477638,4
101412,2026-01-27,0.719494607264276,4
100524,2026-01-27,0.7191451750240784,4
101408,2026-01-27,0.7189253120864924,4
100329,2026-01-27,0.7184552374551112,4
100494,2026-01-27,0.718437754501061,4
100846,2026-01-27,0.7182061081767717,4
100073,2026-01-27,0.7181580619096006,4
100839,2026-01-27,0.7157145043589428,4
101321,2026-01-27,0.7151379750850468,4
100554,2026-01-27,0.7148529867356993,4
100508,2026-01-27,0.7145436193707283,4
100774,2026-01-27,0.7134360813432805,4
100492,2026-01-27,0.7132537780219141,4
100918,2026-01-27,0.7125372104724402,4
101309,2026-01-27,0.7109414496079886,4
100806,2026-01-27,0.7108576608730491,4
100885,2026-01-27,0.7102558040490897,4
101233,2026-01-27,0.710105258085896,4
101375,2026-01-27,0.709648166430165,4
100877,2026-01-27,0.7083681846720146,4
101341,2026-01-27,0.7067912032571227,4
100371,2026-01-27,0.7066658537588729,4
100382,2026-01-27,0.7066644229002319,4
100656,2026-01-27,0.7053007931323523,4
100733,2026-01-27,0.7031543606455471,4
100101,2026-01-27,0.7025683164521705,4
100800,2026-01-27,0.7021442298583409,4
101010,2026-01-27,0.7018088931040669,4
101285,2026-01-27,0.7008981626784694,4
100970,2026-01-27,0.6996974946220856,4
100649,2026-01-27,0.6991013658267352,4
101075,2026-01-27,0.6989606271093683,4
100000,2026-01-27,0.6988566356335343,4
100189,2026-01-27,0.6971991679136145,4
100125,2026-01-27,0.6961596283141869,4
101038,2026-01-27,0.6945550551977134,4
100142,2026-01-27,0.6939758940194268,4
100849,2026-01-27,0.6936207355591415,4
101062,2026-01-27,0.6919527995937308,4
101383,2026-01-27,0.6914454566215296,4
101394,2026-01-27,0.6900910251911119,4
101362,2026-01-27,0.6898850897848552,4
101193,2026-01-27,0.689604904188856,4
101409,2026-01-27,0.6893439750049434,4
100244,2026-01-27,0.6882117799668158,4
101427,2026-01-27,0.6876041088369415,4
101378,2026-01-27,0.6872987936799807,4
100042,2026-01-27,0.6867281433196499,4
100665,2026-01-27,0.6862435522454459,4
100737,2026-01-27,0.684416219477421,4
100915,2026-01-27,0.6843229305611616,4
101292,2026-01-27,0.6835651129965051,4
101186,2026-01-27,0.6834534415128568,4
100825,2026-01-27,0.6833721487446229,4
101187,2026-01-27,0.6833160416081882,4
100245,2026-01-27,0.6828520629945568,4
100989,2026-01-27,0.6827710197931279,4
100055,2026-01-27,0.6822620478535962,4
100696,2026-01-27,0.6822186664886424,4
100156,2026-01-27,0.6811745402516776,4
100739,2026-01-27,0.6808821317585072,4
101232,2026-01-27,0.6794797233818339,4
100712,2026-01-27,0.6793719813773591,4
100689,2026-01-27,0.6790378154446826,4
100816,2026-01-27,0.6786251198340845,4
100300,2026-01-27,0.67689706741206,4
100045,2026-01-27,0.6766371267332292,4
100960,2026-01-27,0.6761940206178578,4
100543,2026-01-27,0.6761680356889761,4
101439,2026-01-27,0.6756738826059666,4
101258,2026-01-27,0.6743115985519466,4
101078,2026-01-27,0.6742148324192221,4
100407,2026-01-27,0.6735226073421624,4
100171,2026-01-27,0.6732188912383158,4
100498,2026-01-27,0.6722714533387966,4
101190,2026-01-27,0.6722024580184465,4
100519,2026-01-27,0.6721616753825539,4
101047,2026-01-27,0.6717329394514007,4
100180,2026-01-27,0.6696846488025201,4
100003,2026-01-27,0.669185393306197,4
100588,2026-01-27,0.6686072990713219,4
101286,2026-01-27,0.6683228567671757,4
101428,2026-01-27,0.6674479217261194,4
100310,2026-01-27,0.6673413264652678,4
101204,2026-01-27,0.6671152446121473,4
100881,2026-01-27,0.6664552997816758,4
101013,2026-01-27,0.6655971365822213,4
101087,2026-01-27,0.6638900216333447,4
100376,2026-01-27,0.6633987224819992,4
100150,2026-01-27,0.6620738708396844,4
100842,2026-01-27,0.6619982356973123,4
100627,2026-01-27,0.6609114062724724,4
101156,2026-01-27,0.6601864161601333,4
100939,2026-01-27,0.6592695361011344,4
100366,2026-01-27,0.6592241433266625,4
100810,2026-01-27,0.6591326850428161,4
100181,2026-01-27,0.6584196236419187,4
100540,2026-01-27,0.6580566912329268,4
101011,2026-01-27,0.6572145621842577,4
100700,2026-01-27,0.6566275362653178,4
100495,2026-01-27,0.6564379758386543,4
100715,2026-01-27,0.6551281237262332,5
101098,2026-01-27,0.6535860126661354,5
100105,2026-01-27,0.6533563044060854,5
100499,2026-01-27,0.6527262543229915,5
101104,2026-01-27,0.6510763726527503,5
100713,2026-01-27,0.650804205772307,5
101477,2026-01-27,0.6498454254118207,5
100087,2026-01-27,0.6491546262235618,5
100828,2026-01-27,0.6490019124351285,5
100751,2026-01-27,0.6477304274933727,5
101059,2026-01-27,0.6476175195193052,5
100732,2026-01-27,0.6468650194986851,5
101230,2026-01-27,0.6467797588042499,5
100940,2026-01-27,0.64647275849262,5
100020,2026-01-27,0.6457734983452071,5
100111,2026-01-27,0.6456756134226693,5
101260,2026-01-27,0.6456123939330906,5
100901,2026-01-27,0.64533207814818,5
100594,2026-01-27,0.644887074688727,5
101148,2026-01-27,0.6445574141977061,5
100566,2026-01-27,0.6441930624044168,5
101343,2026-01-27,0.6440555919443839,5
100039,2026-01-27,0.6434353358830459,5
100613,2026-01-27,0.6427444963360668,5
101168,2026-01-27,0.6402005789219599,5
100680,2026-01-27,0.639122009056974,5
100651,2026-01-27,0.6384901221579211,5
100007,2026-01-27,0.6364874576364032,5
100812,2026-01-27,0.6363702462449478,5
100088,2026-01-27,0.635945988942597,5
100177,2026-01-27,0.6359366395881371,5
100646,2026-01-27,0.6357563496620573,5
101245,2026-01-27,0.6347774334160684,5
101450,2026-01-27,0.6346185269123805,5
100168,2026-01-27,0.6320845633913701,5
100904,2026-01-27,0.6307786256465071,5
101302,2026-01-27,0.6297948701432335,5
101267,2026-01-27,0.6291836673349677,5
101025,2026-01-27,0.6286351079569344,5
101223,2026-01-27,0.6278152740054317,5
100552,2026-01-27,0.6277275900113118,5
100616,2026-01-27,0.6272430427278689,5
101088,2026-01-27,0.6259092950525742,5
100287,2026-01-27,0.6255231960816497,5
100655,2026-01-27,0.6253841763112383,5
100230,2026-01-27,0.6246352422235579,5
100239,2026-01-27,0.6245143138532315,5
101074,2026-01-27,0.6244154852759833,5
100276,2026-01-27,0.6239531965592018,5
100987,2026-01-27,0.6226344091122556,5
100221,2026-01-27,0.6204785964748191,5
100769,2026-01-27,0.6197949205315247,5
101430,2026-01-27,0.6181717260206466,5
100526,2026-01-27,0.6179164715968102,5
100223,2026-01-27,0.6166200779952724,5
100509,2026-01-27,0.6154511712691453,5
100480,2026-01-27,0.6141768021210607,5
101424,2026-01-27,0.6141050555416051,5
101212,2026-01-27,0.6129353643796193,5
101493,2026-01-27,0.6128729127538017,5
100671,2026-01-27,0.6128719961858333,5
101028,2026-01-27,0.6123870361810949,5
101200,2026-01-27,0.6119367347960653,5
100496,2026-01-27,0.6115394078877587,5
101236,2026-01-27,0.611278285662856,5
100911,2026-01-27,0.6111894853955981,5
100522,2026-01-27,0.6099424813709989,5
